Langowski 110m 14.7
Langowski Discus 43.68
Langowski Pole 490.00000000000006
Langowski Javelin 51.3
Langowski 1500m 290.34
Zaretski 100m 11.51
Zaretski Long 702.0
Zaretski Shot 14.07
Zaretski High 195.0
Zaretski 400m 49.74
Zaretski 110m 15.39
Zaretski Discus 43.4
Zaretski Pole 480.0
Zaretski Javelin 62.58
Zaretski 1500m 266.29
Andonov 100m 11.36
Andonov Long 695.0
Andonov Shot 16.02
Andonov High 191.0
Andonov 400m 51.2
Andonov 110m 14.99
Andonov Discus 49.56
Andonov Pole 440.00000000000006
Andonov Javelin 67.72
Andonov 1500m 292.88
Fahner 100m 11.13
Fahner Long 717.0
Fahner Shot 13.33
Fahner High 200.0
Fahner 400m 49.31
Fahner 110m 15.18
Fahner Discus 42.02
Fahner Pole 490.00000000000006
Fahner Javelin 62.02
Fahner 1500m 291.46
Slavov 100m 11.35
Slavov Long 693.0
Slavov Shot 14.89
Slavov High 198.0
Slavov 400m 51.55
Slavov 110m 14.95
Slavov Discus 44.94
Slavov Pole 459.99999999999994
Slavov Javelin 60.44
Slavov 1500m 269.14
Ovsyannikov 100m 11.41
Ovsyannikov Long 733.0
Ovsyannikov Shot 14.78
Ovsyannikov High 199.0
Ovsyannikov 400m 50.13
Ovsyannikov 110m 15.05
Ovsyannikov Discus 44.4
Ovsyannikov Pole 470.0
Ovsyannikov Javelin 51.64
Ovsyannikov 1500m 274.68
Romanov 100m 11.23
Romanov Long 707.0
Romanov Shot 15.67
Romanov High 200.99999999999997
Romanov 400m 49.87
Romanov 110m 16.34
Romanov Discus 50.04
Romanov Pole 420.0
Romanov Javelin 60.1
Romanov 1500m 276.72
Marloye 100m 11.02
Marloye Long 746.0
Marloye Shot 12.95
Marloye High 202.0
Marloye 400m 49.75
Marloye 110m 14.18
Marloye Discus 42.52
Marloye Pole 420.0
Marloye Javelin 56.06
Marloye 1500m 283.64
Smajdor 100m 10.91
Smajdor Long 729.0
Smajdor Shot 14.85
Smajdor High 200.99999999999997
Smajdor 400m 50.95
Smajdor 110m 15.06
Smajdor Discus 40.64
Smajdor Pole 430.0
Smajdor Javelin 60.92
Smajdor 1500m 282.63
Blondel 100m 11.31
Blondel Long 716.0
Blondel Shot 12.26
Blondel High 195.0
Blondel 400m 49.65
Blondel 110m 14.71
Blondel Discus 40.54
Blondel Pole 490.00000000000006
Blondel Javelin 58.08
Blondel 1500m 268.06
Gilkes 100m 10.69
Gilkes Long 731.0
Gilkes Shot 14.22
Gilkes High 189.0
Gilkes 400m 47.82
Gilkes 110m 15.36
Gilkes Discus 44.62
Gilkes Pole 380.0
Gilkes Javelin 49.74
Gilkes 1500m 253.7
Lesniewicz 100m 11.23
Lesniewicz Long 716.0
Lesniewicz Shot 13.8
Lesniewicz High 202.0
Lesniewicz 400m 49.29
Lesniewicz 110m 15.05
Lesniewicz Discus 40.36
Lesniewicz Pole 450.0
Lesniewicz Javelin 57.46
Lesniewicz 1500m 275.73
Goodell 100m 11.16
Goodell Long 641.0
Goodell Shot 14.54
Goodell High 202.99999999999997
Goodell 400m 50.95
Goodell 110m 14.82
Goodell Discus 48.68
Goodell Pole 400.0
Goodell Javelin 68.16
Goodell 1500m 282.71
Guu 100m 11.33
Guu Long 702.0
Guu Shot 12.47
Guu High 202.99999999999997
Guu 400m 50.76
Guu 110m 14.75
Guu Discus 38.16
Guu Pole 500.0
Guu Javelin 65.7
Guu 1500m 289.8
Petersson 100m 10.87
Petersson Long 767.0
Petersson Shot 13.79
Petersson High 194.0
Petersson 400m 48.91
Petersson 110m 15
Petersson Discus 40.54
Petersson Pole 450.0
Petersson Javelin 54.64
Petersson 1500m 298.43
Ekpete 100m 11.47
Ekpete Long 696.0
Ekpete Shot 14.66
Ekpete High 202.99999999999997
Ekpete 400m 50.83
Ekpete 110m 14.27
Ekpete Discus 46.32
Ekpete Pole 450.0
Ekpete Javelin 47.74
Ekpete 1500m 273.76
Guenther 100m 11.58
Guenther Long 690.0
Guenther Shot 14.62
Guenther High 197.0
Guenther 400m 51.27
Guenther 110m 15.16
Guenther Discus 46.8
Guenther Pole 450.0
Guenther Javelin 59.22
Guenther 1500m 267.07
Branham 100m 11.44
Branham Long 750.0
Branham Shot 12.83
Branham High 219.0
Branham 400m 52.71
Branham 110m 14.36
Branham Discus 39.9
Branham Pole 500.0
Branham Javelin 51.44
Branham 1500m 299.4
Belyayev 100m 10.97
Belyayev Long 692.0
Belyayev Shot 15.22
Belyayev High 185.0
Belyayev 400m 48.83
Belyayev 110m 15.92
Belyayev Discus 44.58
Belyayev Pole 450.0
Belyayev Javelin 55.06
Belyayev 1500m 265.8
Jedral 100m 11.25
Jedral Long 705.0
Jedral Shot 13.64
Jedral High 192.0
Jedral 400m 51.17
Jedral 110m 15.21
Jedral Discus 44.48
Jedral Pole 440.00000000000006
Jedral Javelin 65.36
Jedral 1500m 271.1
Wyzykowski 100m 10.98
Wyzykowski Long 660.0
Wyzykowski Shot 14.57
Wyzykowski High 195.0
Wyzykowski 400m 49.69
Wyzykowski 110m 14.36
Wyzykowski Discus 45.74
Wyzykowski Pole 400.0
Wyzykowski Javelin 63.42
Wyzykowski 1500m 286.5
Mueller 100m 10.99
Mueller Long 715.0
Mueller Shot 14.63
Mueller High 191.0
Mueller 400m 49.93
Mueller 110m 14.57
Mueller Discus 41.66
Mueller Pole 450.0
Mueller Javelin 51.04
Mueller 1500m 276.33
Richards 100m 11.19
Richards Long 723.0
Richards Shot 13.25
Richards High 186.0
Richards 400m 50.11
Richards 110m 14.82
Richards Discus 46.96
Richards Pole 470.0
Richards Javelin 54.82
Richards 1500m 282.78
Pugach 100m 11.1
Pugach Long 735.0
Pugach Shot 14.73
Pugach High 185.0
Pugach 400m 48.52
Pugach 110m 14.85
Pugach Discus 45.68
Pugach Pole 440.00000000000006
Pugach Javelin 50.58
Pugach 1500m 286.87
Krastev 100m 11.21
Krastev Long 716.0
Krastev Shot 15.69
Krastev High 198.0
Krastev 400m 50.47
Krastev 110m 15.6
Krastev Discus 45.06
Krastev Pole 450.0
Krastev Javelin 53.4
Krastev 1500m 285.15
Obikwu 100m 11.57
Obikwu Long 693.0
Obikwu Shot 14.68
Obikwu High 210.0
Obikwu 400m 49.85
Obikwu 110m 15.85
Obikwu Discus 40.48
Obikwu Pole 470.0
Obikwu Javelin 58.6
Obikwu 1500m 280.41
Petrashkevich 100m 11
Petrashkevich Long 702.0
Petrashkevich Shot 15.15
Petrashkevich High 185.0
Petrashkevich 400m 49.68
Petrashkevich 110m 14.62
Petrashkevich Discus 42.84
Petrashkevich Pole 440.00000000000006
Petrashkevich Javelin 51.82
Petrashkevich 1500m 273.86
Szabadhegy 100m 11.27
Szabadhegy Long 716.0
Szabadhegy Shot 13.28
Szabadhegy High 191.0
Szabadhegy 400m 49.2
Szabadhegy 110m 15.05
Szabadhegy Discus 44.64
Szabadhegy Pole 457.0
Szabadhegy Javelin 51.88
Szabadhegy 1500m 269.4
Royer 100m 11.03
Royer Long 711.0
Royer Shot 11.91
Royer High 198.0
Royer 400m 49.48
Royer 110m 14.72
Royer Discus 40
Royer Pole 459.99999999999994
Royer Javelin 59.68
Royer 1500m 282.48
Haas 100m 11.02
Haas Long 669.0
Haas Shot 14.57
Haas High 180.0
Haas 400m 48.62
Haas 110m 14.36
Haas Discus 39.88
Haas Pole 409.99999999999994
Haas Javelin 63.68
Haas 1500m 267.83
Leeson 100m 10.79
Leeson Long 743.0
Leeson Shot 12.89
Leeson High 195.0
Leeson 400m 50.07
Leeson 110m 14.53
Leeson Discus 38.4
Leeson Pole 440.00000000000006
Leeson Javelin 61.88
Leeson 1500m 301.51
Pampaliaris 100m 11.38
Pampaliaris Long 720.0
Pampaliaris Shot 14.02
Pampaliaris High 202.0
Pampaliaris 400m 50.47
Pampaliaris 110m 15.14
Pampaliaris Discus 39.96
Pampaliaris Pole 459.99999999999994
Pampaliaris Javelin 56.1
Pampaliaris 1500m 279
Kolovanov 100m 11.66
Kolovanov Long 715.0
Kolovanov Shot 14.14
Kolovanov High 200.99999999999997
Kolovanov 400m 51.59
Kolovanov 110m 15.01
Kolovanov Discus 42.08
Kolovanov Pole 470.0
Kolovanov Javelin 61.08
Kolovanov 1500m 285.35
Buliga 100m 11.37
Buliga Long 699.0
Buliga Shot 13.86
Buliga High 212.0
Buliga 400m 51.33
Buliga 110m 15.71
Buliga Discus 44.68
Buliga Pole 440.00000000000006
Buliga Javelin 55.54
Buliga 1500m 272.62
Broman 100m 10.98
Broman Long 723.0
Broman Shot 13.46
Broman High 202.0
Broman 400m 50.31
Broman 110m 15.01
Broman Discus 39.7
Broman Pole 430.0
Broman Javelin 55.78
Broman 1500m 276.74
Oeberg 100m 11.27
Oeberg Long 709.0
Oeberg Shot 15.7
Oeberg High 197.0
Oeberg 400m 52.51
Oeberg 110m 15.44
Oeberg Discus 44.5
Oeberg Pole 450.0
Oeberg Javelin 58.98
Oeberg 1500m 285.21
Drobyshevski 100m 11.22
Drobyshevski Long 671.0
Drobyshevski Shot 12.11
Drobyshevski High 215.0
Drobyshevski 400m 49.09
Drobyshevski 110m 14.96
Drobyshevski Discus 38.88
Drobyshevski Pole 450.0
Drobyshevski Javelin 55.94
Drobyshevski 1500m 272.61
Radzhius 100m 11.22
Radzhius Long 672.0
Radzhius Shot 14.42
Radzhius High 200.0
Radzhius 400m 49.87
Radzhius 110m 15.69
Radzhius Discus 47.12
Radzhius Pole 450.0
Radzhius Javelin 55.68
Radzhius 1500m 280.92
Grundmann 100m 11.41
Grundmann Long 718.0
Grundmann Shot 12.82
Grundmann High 204.99999999999997
Grundmann 400m 50.69
Grundmann 110m 14.61
Grundmann Discus 37.7
Grundmann Pole 420.0
Grundmann Javelin 60.42
Grundmann 1500m 265.58
Shmakov 100m 11.4
Shmakov Long 722.0
Shmakov Shot 14.17
Shmakov High 198.0
Shmakov 400m 51.98
Shmakov 110m 15.29
Shmakov Discus 46
Shmakov Pole 490.00000000000006
Shmakov Javelin 50.28
Shmakov 1500m 283.63
Blomstrand 100m 11.08
Blomstrand Long 714.0
Blomstrand Shot 13.73
Blomstrand High 200.99999999999997
Blomstrand 400m 50.03
Blomstrand 110m 15.76
Blomstrand Discus 40.44
Blomstrand Pole 420.0
Blomstrand Javelin 63.8
Blomstrand 1500m 278.31
Skramstad 100m 11.19
Skramstad Long 717.0
Skramstad Shot 13.39
Skramstad High 195.0
Skramstad 400m 51.4
Skramstad 110m 14.95
Skramstad Discus 39.72
Skramstad Pole 450.0
Skramstad Javelin 61.34
Skramstad 1500m 274.8
Machura 100m 11.34
Machura Long 700.0
Machura Shot 15.39
Machura High 202.0
Machura 400m 49.6
Machura 110m 16.76
Machura Discus 47.5
Machura Pole 440.00000000000006
Machura Javelin 56.4
Machura 1500m 287.3
Silfver 100m 11.37
Silfver Long 687.0
Silfver Shot 14.6
Silfver High 195.0
Silfver 400m 51.61
Silfver 110m 15.05
Silfver Discus 45.02
Silfver Pole 450.0
Silfver Javelin 58.94
Silfver 1500m 283.9
Odgers 100m 11.12
Odgers Long 674.0
Odgers Shot 13.89
Odgers High 185.0
Odgers 400m 48.18
Odgers 110m 15.1
Odgers Discus 42.22
Odgers Pole 400.0
Odgers Javelin 61.9
Odgers 1500m 266.7
Awbrey 100m 10.75
Awbrey Long 729.0
Awbrey Shot 13.58
Awbrey High 178.0
Awbrey 400m 49.04
Awbrey 110m 15.05
Awbrey Discus 42.82
Awbrey Pole 440.00000000000006
Awbrey Javelin 54.74
Awbrey 1500m 285.88
Calhoun 100m 11.14
Calhoun Long 749.0
Calhoun Shot 13.36
Calhoun High 186.0
Calhoun 400m 48.53
Calhoun 110m 15.32
Calhoun Discus 38.94
Calhoun Pole 450.0
Calhoun Javelin 55.52
Calhoun 1500m 281.61
Hadfield 100m 11.21
Hadfield Long 748.0
Hadfield Shot 13.14
Hadfield High 190.0
Hadfield 400m 48.47
Hadfield 110m 15.11
Hadfield Discus 45.08
Hadfield Pole 440.00000000000006
Hadfield Javelin 52.4
Hadfield 1500m 295.97
Pogrebnyuk 100m 11.28
Pogrebnyuk Long 714.0
Pogrebnyuk Shot 13.48
Pogrebnyuk High 190.0
Pogrebnyuk 400m 50.56
Pogrebnyuk 110m 15.41
Pogrebnyuk Discus 40.54
Pogrebnyuk Pole 440.00000000000006
Pogrebnyuk Javelin 63.76
Pogrebnyuk 1500m 276.2
Armstrong 100m 10.68
Armstrong Long 740.0
Armstrong Shot 12.48
Armstrong High 182.0
Armstrong 400m 49.02
Armstrong 110m 14.87
Armstrong Discus 37.78
Armstrong Pole 480.0
Armstrong Javelin 45.8
Armstrong 1500m 276.41
Preysing 100m 11.4
Preysing Long 686.0
Preysing Shot 12.82
Preysing High 204.0
Preysing 400m 49.48
Preysing 110m 15.14
Preysing Discus 40.48
Preysing Pole 470.0
Preysing Javelin 51.58
Preysing 1500m 275.34
Huchthausen 100m 11.08
Huchthausen Long 674.0
Huchthausen Shot 12.78
Huchthausen High 192.0
Huchthausen 400m 49.75
Huchthausen 110m 14.54
Huchthausen Discus 39.48
Huchthausen Pole 459.99999999999994
Huchthausen Javelin 60.04
Huchthausen 1500m 286.43
Czapiewski 100m 11.28
Czapiewski Long 733.0
Czapiewski Shot 14.23
Czapiewski High 195.0
Czapiewski 400m 52.54
Czapiewski 110m 14.65
Czapiewski Discus 45.56
Czapiewski Pole 430.0
Czapiewski Javelin 52.86
Czapiewski 1500m 287
Hraban 100m 11.14
Hraban Long 706.0
Hraban Shot 15.35
Hraban High 193.0
Hraban 400m 50.03
Hraban 110m 15.73
Hraban Discus 45.76
Hraban Pole 450.0
Hraban Javelin 55.66
Hraban 1500m 305.67
Vago 100m 11.06
Vago Long 725.0
Vago Shot 14.02
Vago High 199.0
Vago 400m 50.11
Vago 110m 15.97
Vago Discus 40.38
Vago Pole 459.99999999999994
Vago Javelin 52.86
Vago 1500m 286.14
Sterz 100m 10.88
Sterz Long 691.0
Sterz Shot 14.05
Sterz High 180.0
Sterz 400m 48.2
Sterz 110m 16.62
Sterz Discus 40.58
Sterz Pole 420.0
Sterz Javelin 65.2
Sterz 1500m 268.08
Hayford 100m 11.26
Hayford Long 694.0
Hayford Shot 13.05
Hayford High 194.0
Hayford 400m 49.43
Hayford 110m 15.14
Hayford Discus 37.86
Hayford Pole 390.0
Hayford Javelin 65.58
Hayford 1500m 263.7
McGorthy 100m 11.55
McGorthy Long 675.0
McGorthy Shot 11.66
McGorthy High 209.0
McGorthy 400m 50.96
McGorthy 110m 14.9
McGorthy Discus 38.7
McGorthy Pole 459.99999999999994
McGorthy Javelin 56.64
McGorthy 1500m 262.22
Hedrick 100m 10.78
Hedrick Long 673.0
Hedrick Shot 12.28
Hedrick High 202.0
Hedrick 400m 48.49
Hedrick 110m 14.39
Hedrick Discus 38.12
Hedrick Pole 390.0
Hedrick Javelin 51.18
Hedrick 1500m 266.19
Crume 100m 11.51
Crume Long 702.0
Crume Shot 12.39
Crume High 204.0
Crume 400m 50.83
Crume 110m 15.25
Crume Discus 36.04
Crume Pole 470.0
Crume Javelin 59.58
Crume 1500m 271.35
Mandl 100m 11.36
Mandl Long 717.0
Mandl Shot 13.61
Mandl High 196.0
Mandl 400m 49.59
Mandl 110m 14.87
Mandl Discus 35.22
Mandl Pole 440.00000000000006
Mandl Javelin 63.82
Mandl 1500m 293.2
Lee 100m 11.1
Lee Long 743.0
Lee Shot 13.29
Lee High 204.99999999999997
Lee 400m 50.49
Lee 110m 15.53
Lee Discus 36.4
Lee Pole 430.0
Lee Javelin 54.14
Lee 1500m 281.28
Kemp 100m 11.06
Kemp Long 737.0
Kemp Shot 12.45
Kemp High 196.0
Kemp 400m 50.59
Kemp 110m 15.57
Kemp Discus 36.82
Kemp Pole 470.0
Kemp Javelin 56.88
Kemp 1500m 284.42
Hoffer 100m 11.41
Hoffer Long 670.0
Hoffer Shot 15.02
Hoffer High 193.0
Hoffer 400m 52.04
Hoffer 110m 15.43
Hoffer Discus 43.64
Hoffer Pole 420.0
Hoffer Javelin 64.28
Hoffer 1500m 276.56
Gonzalez 100m 11.43
Gonzalez Long 669.0
Gonzalez Shot 12.93
Gonzalez High 194.0
Gonzalez 400m 51.72
Gonzalez 110m 15.53
Gonzalez Discus 44.22
Gonzalez Pole 440.00000000000006
Gonzalez Javelin 67.12
Gonzalez 1500m 275.74
Lyovushkin 100m 11.29
Lyovushkin Long 687.0
Lyovushkin Shot 14.52
Lyovushkin High 196.0
Lyovushkin 400m 50.89
Lyovushkin 110m 14.93
Lyovushkin Discus 39.6
